"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Admin user list with filters.","26","GET Users","API Tests (Postman)","2026-06-14","passed","2026-06-14","","Postman","",""
"","19612","#3 Create-report form shows validation error when submitted empty Frontend Role Validation","E2E Tests","2026-06-14","failed","2026-06-14","","E2E","",""
"Returns false when the notification does not exist for the given citizen.","4","MarkAsReadAsync_WhenNotificationDoesNotExist_ShouldReturnFalse","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","NotificationRepositoryTests","xUnit","WastePlatform.Tests.Infrastructure.NotificationRepositoryTests","MarkAsReadAsync_WhenNotificationDoesNotExist_ShouldReturnFalse"
"Returns empty results when search term matches no complaints","6","Handle_WithNonMatchingSearchTerm_ShouldReturnEmptyResults","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","SearchPaginationFiltersTests","xUnit","WastePlatform.Tests.Application.Search.ComplaintsSearchQueryHandlerTests","Handle_WithNonMatchingSearchTerm_ShouldReturnEmptyResults"
"Admin report analytics.","11","GET Analytics Reports","API Tests (Postman)","2026-06-14","failed","2026-06-14","","Postman","",""
"CreateRewardPoints creates reward points and returns result with correct data.","6","CreateRewardPoints_WithValidData_ShouldReturnResult","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","RewardsHandlerTests","xUnit","WastePlatform.Tests.Application.Rewards.RewardsHandlerTests","CreateRewardPoints_WithValidData_ShouldReturnResult"
"Assigns a collector to the complaint and changes status to InProgress.","3","AssignCollector_ShouldSetCollectorIdAndChangeStatusToInProgress","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","ComplaintTests","xUnit","WastePlatform.Tests.Domain.ComplaintTests","AssignCollector_ShouldSetCollectorIdAndChangeStatusToInProgress"
"Rejects empty or whitespace-only complaint content.","7","Handle_WithInvalidContent_ShouldThrowArgumentException","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","CreateComplaintCommandHandlerTests","xUnit","WastePlatform.Tests.Application.Complaints.CreateComplaintCommandHandlerTests","Handle_WithInvalidContent_ShouldThrowArgumentException"
"Admin waste analytics.","11","GET Analytics Waste","API Tests (Postman)","2026-06-14","failed","2026-06-14","","Postman","",""
"UpdateProfile returns BadRequest when FullName is empty.","1","UpdateProfile_WithEmptyFullName_ShouldReturnBadRequest","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","CitizenControllerTests","xUnit","WastePlatform.Tests.Controllers.CitizenControllerTests","UpdateProfile_WithEmptyFullName_ShouldReturnBadRequest"
"Verifies CreatedAt is set to approximately now on creation.","1","Create_ShouldSetCreatedAtToNow","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","UserTests","xUnit","WastePlatform.Tests.Domain.UserTests","Create_ShouldSetCreatedAtToNow"
"Should throw exception when citizen profile not found","2","Handle_WithNonExistentCitizenId_ShouldThrowKeyNotFoundException","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","GetProfileQueryHandlerTests","xUnit","WastePlatform.Tests.Application.Citizens.GetProfileQueryHandlerTests","Handle_WithNonExistentCitizenId_ShouldThrowKeyNotFoundException"
"TC-UPLOAD-003: Files with disallowed extensions throw InvalidOperationException with 'Invalid file type' message.","3","SaveFileAsync_WithInvalidExtension_ShouldThrowInvalidOperationException","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","LocalFileStorageServiceTests","xUnit","WastePlatform.Tests.Infrastructure.LocalFileStorageServiceTests","SaveFileAsync_WithInvalidExtension_ShouldThrowInvalidOperationException"
"Admin analytics summary.","11","GET Analytics Summary","API Tests (Postman)","2026-06-14","failed","2026-06-14","","Postman","",""
"Completes a task that is already on the way and persists the collected details.","1821","Complete_WhenOnTheWay_ShouldMoveToCollectedAndPersistDetails","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","CollectionTaskTests","xUnit","WastePlatform.Tests.Domain.CollectionTaskTests","Complete_WhenOnTheWay_ShouldMoveToCollectedAndPersistDetails"
"","3","Handle_WhenReportExists_WithImages_ShouldReturnReportDtoWithImageUrls","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","GetReportByIdQueryHandlerTests","xUnit","WastePlatform.Tests.Application.Reports.GetReportByIdQueryHandlerTests","Handle_WhenReportExists_WithImages_ShouldReturnReportDtoWithImageUrls"
"TC-UPLOAD-005: Uploads folder is auto-created if it does not exist before saving.","6","SaveFileAsync_WhenUploadsFolderMissing_ShouldCreateFolderAndSave","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","LocalFileStorageServiceTests","xUnit","WastePlatform.Tests.Infrastructure.LocalFileStorageServiceTests","SaveFileAsync_WhenUploadsFolderMissing_ShouldCreateFolderAndSave"
"List complaints for the current citizen.","51","GET My Complaints","API Tests (Postman)","2026-06-14","passed","2026-06-14","Citizen Complaints","Postman","",""
"Returns a single category when the category exists.","4","GetCategoryById_WhenFound_ShouldReturnOkWithMessageAndData","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","WasteCategoryControllerTests","xUnit","WastePlatform.Tests.Controllers.WasteCategoryControllerTests","GetCategoryById_WhenFound_ShouldReturnOkWithMessageAndData"
"TC-TASK-006: GET /api/collector/tasks/stats returns correct aggregated counts.","14","GetStats_WhenCollectorHasTasks_ShouldReturnCorrectCounts","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","CollectorTaskControllerExtendedTests","xUnit","WastePlatform.Tests.Controllers.CollectorTaskControllerExtendedTests","GetStats_WhenCollectorHasTasks_ShouldReturnCorrectCounts"
"DT-06 BVA boundary: Content = 2000 ký tự (đúng max) phải được chấp nhận","7","Handle_ContentExactly2000Chars_ShouldSucceed_DT06_BVA_MaxBoundary","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","CreateComplaintCommandHandlerTests","xUnit","WastePlatform.Tests.Application.Complaints.CreateComplaintCommandHandlerTests","Handle_ContentExactly2000Chars_ShouldSucceed_DT06_BVA_MaxBoundary"
"EP: Register with empty email should return 400 Bad Request","192","Register_WithEmptyEmail_ShouldReturnBadRequest","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","AuthControllerTests","xUnit","WastePlatform.Tests.Controllers.AuthControllerTests","Register_WithEmptyEmail_ShouldReturnBadRequest"
"TC-UPLOAD-003: Files with disallowed extensions throw InvalidOperationException with 'Invalid file type' message.","6","SaveFileAsync_WithInvalidExtension_ShouldThrowInvalidOperationException","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","LocalFileStorageServiceTests","xUnit","WastePlatform.Tests.Infrastructure.LocalFileStorageServiceTests","SaveFileAsync_WithInvalidExtension_ShouldThrowInvalidOperationException"
"Persists a new notification through the repository and saves it to the database.","28","AddAsync_ShouldTrackNotificationAndSaveChanges_ShouldPersistIt","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","NotificationRepositoryTests","xUnit","WastePlatform.Tests.Infrastructure.NotificationRepositoryTests","AddAsync_ShouldTrackNotificationAndSaveChanges_ShouldPersistIt"
"","3","Handle_WithMultipleNonExistentIds_ShouldReturnFailureForEach","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","ResolveComplaintCommandHandlerTests","xUnit","WastePlatform.Tests.Application.Complaints.ResolveComplaintCommandHandlerTests","Handle_WithMultipleNonExistentIds_ShouldReturnFailureForEach"
"Returns an empty collection when there are no categories.","2","Handle_WhenNoCategories_ShouldReturnEmptyCollection","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","GetAllCategoriesQueryHandlerTests","xUnit","WastePlatform.Tests.Application.WasteCategories.GetAllCategoriesQueryHandlerTests","Handle_WhenNoCategories_ShouldReturnEmptyCollection"
"Update the current citizen profile.","34","PUT Profile","API Tests (Postman)","2026-06-14","passed","2026-06-14","","Postman","",""
"Updates the complaint status to resolved and stores the admin response.","6","Handle_WithValidComplaintId_ShouldUpdateComplaintStatusToResolved","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","ResolveComplaintCommandHandlerTests","xUnit","WastePlatform.Tests.Application.Complaints.ResolveComplaintCommandHandlerTests","Handle_WithValidComplaintId_ShouldUpdateComplaintStatusToResolved"
"TC-REP-004: Accept handler returns InvalidOperationException when report ID does not exist.","5","Handle_WhenReportDoesNotExist_ShouldThrowInvalidOperationException","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","AcceptReportCommandHandlerTests","xUnit","WastePlatform.Tests.Application.Reports.AcceptReportCommandHandlerTests","Handle_WhenReportDoesNotExist_ShouldThrowInvalidOperationException"
"Verify/Resolve/Assign - 500 error handling - when unexpected exception occurs (safe internal server error).","12","ErrorPath_WhenUnexpectedExceptionThrown_ShouldReturn500SafeResponse","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","AuditLogAndErrorPathTests","xUnit","WastePlatform.Tests.Controllers.AuditLogAndErrorPathTests","ErrorPath_WhenUnexpectedExceptionThrown_ShouldReturn500SafeResponse"
"GetEnterprises returns OK with paginated list.","5","GetEnterprises_ShouldReturnOk","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","AdminEnterpriseControllerTests","xUnit","WastePlatform.Tests.Controllers.AdminEnterpriseControllerTests","GetEnterprises_ShouldReturnOk"
"Enterprise resolves a complaint directly.","5","ResolveByEnterprise_ShouldSetResolvedStatusAndTimestamps","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","ComplaintTests","xUnit","WastePlatform.Tests.Domain.ComplaintTests","ResolveByEnterprise_ShouldSetResolvedStatusAndTimestamps"
"Retrieves citizen profile successfully with valid citizen ID","19","Handle_WithValidCitizenId_ShouldReturnCompleteProfile","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","GetProfileQueryHandlerTests","xUnit","WastePlatform.Tests.Application.Citizens.GetProfileQueryHandlerTests","Handle_WithValidCitizenId_ShouldReturnCompleteProfile"
"GetComplaints returns Unauthorized when user ID is missing.","1","GetComplaints_WhenNoAuth_ShouldReturnUnauthorized","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","ComplaintsControllerTests","xUnit","WastePlatform.Tests.Controllers.ComplaintsControllerTests","GetComplaints_WhenNoAuth_ShouldReturnUnauthorized"
"","2","Handle_WithNullOrEmptyAdminResponse_ShouldStillProcessResolution","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","ResolveComplaintCommandHandlerTests","xUnit","WastePlatform.Tests.Application.Complaints.ResolveComplaintCommandHandlerTests","Handle_WithNullOrEmptyAdminResponse_ShouldStillProcessResolution"
"TC-TASK-006b: GET /api/collector/tasks/stats with unknown collector profile returns 401.","3","GetStats_WhenCollectorProfileNotFound_ShouldReturnUnauthorized","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","CollectorTaskControllerExtendedTests","xUnit","WastePlatform.Tests.Controllers.CollectorTaskControllerExtendedTests","GetStats_WhenCollectorProfileNotFound_ShouldReturnUnauthorized"
"Returns not found when the notification does not belong to the citizen.","6","MarkAsRead_WhenNotificationDoesNotExist_ShouldReturnNotFound","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","NotificationControllerTests","xUnit","WastePlatform.Tests.Controllers.NotificationControllerTests","MarkAsRead_WhenNotificationDoesNotExist_ShouldReturnNotFound"
"Returns notifications for one citizen ordered by newest first and paginated.","23","GetByCitizenIdAsync_ShouldFilterOrderAndPaginateNotifications","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","NotificationRepositoryTests","xUnit","WastePlatform.Tests.Infrastructure.NotificationRepositoryTests","GetByCitizenIdAsync_ShouldFilterOrderAndPaginateNotifications"
"Handles empty result set with pagination","2","Handle_WithNoResults_ShouldReturnZeroPagesAndEmptyList","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","PaginationTests","xUnit","WastePlatform.Tests.Application.Search.ReportsPaginationTests","Handle_WithNoResults_ShouldReturnZeroPagesAndEmptyList"
"KIEM-14 collector task flow. List tasks assigned to the current collector.","13","GET My Tasks","API Tests (Postman)","2026-06-14","failed","2026-06-14","","Postman","",""
"Rejects completion when the task has not reached OnTheWay yet.","5","Complete_WhenNotOnTheWay_ShouldThrow","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","CollectionTaskTests","xUnit","WastePlatform.Tests.Domain.CollectionTaskTests","Complete_WhenNotOnTheWay_ShouldThrow"
"GetComplaintDetail returns Forbid when complaint belongs to another user.","2","GetComplaintDetail_WhenNotOwned_ShouldReturnForbid","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","ComplaintsControllerTests","xUnit","WastePlatform.Tests.Controllers.ComplaintsControllerTests","GetComplaintDetail_WhenNotOwned_ShouldReturnForbid"
"TC-UPLOAD-001: All allowed extensions (.jpeg, .png, .gif) are accepted and files are saved successfully.","3","SaveFileAsync_WithAllowedExtensions_ShouldSaveSuccessfully","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","LocalFileStorageServiceTests","xUnit","WastePlatform.Tests.Infrastructure.LocalFileStorageServiceTests","SaveFileAsync_WithAllowedExtensions_ShouldSaveSuccessfully"
"Get current enterprise profile and accepted waste types.","10","GET Enterprise Profile","API Tests (Postman)","2026-06-14","passed","2026-06-14","","Postman","",""
"Returns a bad request when the selected collector does not belong to the enterprise.","137","AssignCollector_WithUnknownCollector_ShouldReturnBadRequest","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","EnterpriseTaskControllerTests","xUnit","WastePlatform.Tests.Controllers.EnterpriseTaskControllerTests","AssignCollector_WithUnknownCollector_ShouldReturnBadRequest"
"","1","Handle_WithEmptyResult_ShouldReturnEmptyList","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","GetMyReportsQueryHandlerTests","xUnit","WastePlatform.Tests.Application.Reports.GetMyReportsQueryHandlerTests","Handle_WithEmptyResult_ShouldReturnEmptyList"
"Serializes UTC DateTime to ISO 8601 format with Z suffix.","3","Write_UtcDateTime_ShouldWriteWithZSuffix","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","DateTimeUtcConverterTests","xUnit","WastePlatform.Tests.Infrastructure.DateTimeUtcConverterTests","Write_UtcDateTime_ShouldWriteWithZSuffix"
"Handles default pagination values","7","Handle_WithDefaultPaginationValues_ShouldUsePageOneAndTenItems","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","PaginationTests","xUnit","WastePlatform.Tests.Application.Search.ReportsPaginationTests","Handle_WithDefaultPaginationValues_ShouldUsePageOneAndTenItems"
"Returns the authenticated user claims from the controller context.","2","Me_WhenAuthenticated_ShouldReturnUserClaims","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","AuthControllerTests","xUnit","WastePlatform.Tests.Controllers.AuthControllerTests","Me_WhenAuthenticated_ShouldReturnUserClaims"
"Fetch a single report by ID.","17","GET Report By ID","API Tests (Postman)","2026-06-14","passed","2026-06-14","Citizen Reports","Postman","",""
"GetRewardHistory returns BadRequest when page < 1.","1","GetRewardHistory_WithInvalidPage_ShouldReturnBadRequest","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","CitizenControllerTests","xUnit","WastePlatform.Tests.Controllers.CitizenControllerTests","GetRewardHistory_WithInvalidPage_ShouldReturnBadRequest"
"DateTime serialization round-trip preserves the value.","4","RoundTrip_ShouldPreserveDateTime","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","DateTimeUtcConverterTests","xUnit","WastePlatform.Tests.Infrastructure.DateTimeUtcConverterTests","RoundTrip_ShouldPreserveDateTime"
"Sends a realtime notification payload to one target user.","17","NotifyUserAsync_ShouldSendPayloadToTheTargetUser","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","SignalRRealTimeNotifierTests","xUnit","WastePlatform.Tests.Infrastructure.SignalR.SignalRRealTimeNotifierTests","NotifyUserAsync_ShouldSendPayloadToTheTargetUser"
"Updates user profile fields and verifies all fields are updated.","4","UpdateProfile_ShouldUpdateAllFields","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","UserTests","xUnit","WastePlatform.Tests.Domain.UserTests","UpdateProfile_ShouldUpdateAllFields"
"Collected → Accepted is invalid (final state).","1","Accept_WhenCollected_ShouldThrow","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","WasteReportExtendedTests","xUnit","WastePlatform.Tests.Domain.WasteReportExtendedTests","Accept_WhenCollected_ShouldThrow"
"Admin complaint list with filters.","15","GET All Complaints","API Tests (Postman)","2026-06-14","failed","2026-06-14","Admin Complaints","Postman","",""
"TC-UPLOAD-003: Files with disallowed extensions throw InvalidOperationException with 'Invalid file type' message.","3","SaveFileAsync_WithInvalidExtension_ShouldThrowInvalidOperationException","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","LocalFileStorageServiceTests","xUnit","WastePlatform.Tests.Infrastructure.LocalFileStorageServiceTests","SaveFileAsync_WithInvalidExtension_ShouldThrowInvalidOperationException"
"Deactivates a user and verifies IsActive is false and UpdatedAt is set.","4","Deactivate_ShouldSetIsActiveFalseAndUpdateTimestamp","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","UserTests","xUnit","WastePlatform.Tests.Domain.UserTests","Deactivate_ShouldSetIsActiveFalseAndUpdateTimestamp"
"Should throw exception when trying to update non-existent citizen","2","Handle_WithNonExistentCitizen_ShouldThrowKeyNotFoundException","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","UpdateProfileCommandHandlerTests","xUnit","WastePlatform.Tests.Application.Citizens.UpdateProfileCommandHandlerTests","Handle_WithNonExistentCitizen_ShouldThrowKeyNotFoundException"
"Processes the rejection even when the admin response is empty or whitespace.","2","Handle_WithNullOrEmptyAdminResponse_ShouldStillProcessRejection","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","RejectComplaintCommandHandlerTests","xUnit","WastePlatform.Tests.Application.Complaints.RejectComplaintCommandHandlerTests","Handle_WithNullOrEmptyAdminResponse_ShouldStillProcessRejection"
"","5674","#5 Collector role cannot access enterprise-only route (state transition guard) Frontend Role Guard","E2E Tests","2026-06-14","passed","2026-06-14","","E2E","",""
"GetLeaderboard returns BadRequest with invalid pagination.","2","GetLeaderboard_WithInvalidPagination_ShouldReturnBadRequest","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","CitizenControllerTests","xUnit","WastePlatform.Tests.Controllers.CitizenControllerTests","GetLeaderboard_WithInvalidPagination_ShouldReturnBadRequest"
"Returns a failure result when the complaint cannot be found.","3","Handle_WithNonExistentComplaintId_ShouldReturnFailureResult","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","ResolveComplaintCommandHandlerTests","xUnit","WastePlatform.Tests.Application.Complaints.ResolveComplaintCommandHandlerTests","Handle_WithNonExistentComplaintId_ShouldReturnFailureResult"
"GetEnterprises passes filter params to query.","4","GetEnterprises_WithFilters_ShouldPassParams","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","AdminEnterpriseControllerTests","xUnit","WastePlatform.Tests.Controllers.AdminEnterpriseControllerTests","GetEnterprises_WithFilters_ShouldPassParams"
"","3","Handle_ShouldCalculateTotalPagesCorrectly","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","GetAllReportsQueryHandlerTests","xUnit","WastePlatform.Tests.Application.Reports.GetAllReportsQueryHandlerTests","Handle_ShouldCalculateTotalPagesCorrectly"
"Collected → Assigned is invalid (final state).","1","Assign_WhenCollected_ShouldThrow","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","WasteReportExtendedTests","xUnit","WastePlatform.Tests.Domain.WasteReportExtendedTests","Assign_WhenCollected_ShouldThrow"
"KIEM-17 enterprise reward-rule flow. Bulk update reward rules.","11","PUT Reward Rules","API Tests (Postman)","2026-06-14","passed","2026-06-14","","Postman","",""
"Stores each admin response correctly for different complaint resolutions.","7","Handle_WithDifferentAdminResponses_ShouldStoreEachResponseCorrectly","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","ResolveComplaintCommandHandlerTests","xUnit","WastePlatform.Tests.Application.Complaints.ResolveComplaintCommandHandlerTests","Handle_WithDifferentAdminResponses_ShouldStoreEachResponseCorrectly"
"Health check endpoint returns 200 status code.","1","Get_ShouldReturn200StatusCode","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","HealthControllerTests","xUnit","WastePlatform.Tests.Controllers.HealthControllerTests","Get_ShouldReturn200StatusCode"
"ST-05: State Transition — Accepted → Accept() lại → InvalidOperationException (không hợp lệ)","3","Accept_WhenAlreadyAccepted_ShouldThrowInvalidOperationException_ST05","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","WasteReportTests","xUnit","WastePlatform.Tests.Domain.WasteReportTests","Accept_WhenAlreadyAccepted_ShouldThrowInvalidOperationException_ST05"
"Returns a bad request when duplicate waste categories are submitted.","4","UpdateRewardRules_WithDuplicateCategories_ShouldReturnBadRequest","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","EnterpriseRewardRuleControllerTests","xUnit","WastePlatform.Tests.Controllers.EnterpriseRewardRuleControllerTests","UpdateRewardRules_WithDuplicateCategories_ShouldReturnBadRequest"
"Test Case 2: CollectionImage persistence - save CollectionTask with linked CollectionImage entities and query back to verify stored data.","99","CollectionImagePersistence_ShouldStoreCollectionImagesCorrectly","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","CollectionTaskDomainTests","xUnit","WastePlatform.Tests.Domain.CollectionTaskDomainTests","CollectionImagePersistence_ShouldStoreCollectionImagesCorrectly"
"Create a new user from the admin panel.","29","POST Create User","API Tests (Postman)","2026-06-14","passed","2026-06-14","","Postman","",""
"Rejects invalid state recovery after a report has already been rejected.","16","Accept_AfterReject_ShouldThrowInvalidOperationException","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","WasteReportTests","xUnit","WastePlatform.Tests.Domain.WasteReportTests","Accept_AfterReject_ShouldThrowInvalidOperationException"
"GetComplaintDetail returns OK for complaint owned by user.","2","GetComplaintDetail_WhenOwned_ShouldReturnOk","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","ComplaintsControllerTests","xUnit","WastePlatform.Tests.Controllers.ComplaintsControllerTests","GetComplaintDetail_WhenOwned_ShouldReturnOk"
"GetComplaintDetail returns OK when complaint exists.","4","GetComplaintDetail_WhenExists_ShouldReturnOk","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","AdminComplaintsControllerTests","xUnit","WastePlatform.Tests.Controllers.AdminComplaintsControllerTests","GetComplaintDetail_WhenExists_ShouldReturnOk"
"Rejects empty or whitespace-only complaint content.","3","Handle_WithInvalidContent_ShouldThrowArgumentException","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","CreateComplaintCommandHandlerTests","xUnit","WastePlatform.Tests.Application.Complaints.CreateComplaintCommandHandlerTests","Handle_WithInvalidContent_ShouldThrowArgumentException"
"","259","GetEnterprises_WithCitizenToken_ReturnsForbidden","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","AdminEnterpriseAuthorizationTests","xUnit","WastePlatform.Tests.Integration.AdminEnterpriseAuthorizationTests","GetEnterprises_WithCitizenToken_ReturnsForbidden"
"TC-TASK-002c: User with no Collector profile gets 401 even if task ID exists.","7","GetTaskById_WhenCallerHasNoCollectorProfile_ShouldReturnUnauthorized","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","CollectorTaskControllerExtendedTests","xUnit","WastePlatform.Tests.Controllers.CollectorTaskControllerExtendedTests","GetTaskById_WhenCallerHasNoCollectorProfile_ShouldReturnUnauthorized"
"GetComplaints passes filter parameters to query.","3","GetComplaints_WithFilters_ShouldPassToQuery","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","AdminComplaintsControllerTests","xUnit","WastePlatform.Tests.Controllers.AdminComplaintsControllerTests","GetComplaints_WithFilters_ShouldPassToQuery"
"Returns not found when the category does not exist.","1","GetCategoryById_WhenMissing_ShouldReturnNotFoundWithMessage","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","WasteCategoryControllerTests","xUnit","WastePlatform.Tests.Controllers.WasteCategoryControllerTests","GetCategoryById_WhenMissing_ShouldReturnNotFoundWithMessage"
"Returns the assigned tasks for a valid enterprise user.","86","GetTasks_WithValidEnterprise_ShouldReturnEnterpriseTasks","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","EnterpriseTaskControllerTests","xUnit","WastePlatform.Tests.Controllers.EnterpriseTaskControllerTests","GetTasks_WithValidEnterprise_ShouldReturnEnterpriseTasks"
"Marks a notification as read and persists the read timestamp when the notification exists.","29","MarkAsReadAsync_WhenNotificationExists_ShouldUpdateStatusAndReadAt","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","NotificationRepositoryTests","xUnit","WastePlatform.Tests.Infrastructure.NotificationRepositoryTests","MarkAsReadAsync_WhenNotificationExists_ShouldUpdateStatusAndReadAt"
"TC-REP-007: Report ở trạng thái Assigned — Accept bị chặn bởi BusinessRule, exception được throw với message mô tả trạng thái hiện tại.","6","Handle_WhenReportIsAssigned_ShouldThrowBusinessRuleViolation","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","AcceptReportCommandHandlerV2Tests","xUnit","WastePlatform.Tests.Application.Reports.AcceptReportCommandHandlerV2Tests","Handle_WhenReportIsAssigned_ShouldThrowBusinessRuleViolation"
"GetLeaderboard returns correct paginated response.","3","GetLeaderboard_ShouldReturnPaginatedLeaderboard","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","RewardsHandlerTests","xUnit","WastePlatform.Tests.Application.Rewards.RewardsHandlerTests","GetLeaderboard_ShouldReturnPaginatedLeaderboard"
"TC-UPLOAD-007: Minimum 1-byte file (boundary) is accepted and saved successfully.","7","SaveFileAsync_WithMinimumOneByte_ShouldSaveSuccessfully","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","LocalFileStorageServiceTests","xUnit","WastePlatform.Tests.Infrastructure.LocalFileStorageServiceTests","SaveFileAsync_WithMinimumOneByte_ShouldSaveSuccessfully"
"Registers a new citizen, returns a JWT token, and persists the user in the database.","327","Register_WithValidCitizen_ShouldReturnOkAndCreateUser","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","AuthControllerTests","xUnit","WastePlatform.Tests.Controllers.AuthControllerTests","Register_WithValidCitizen_ShouldReturnOkAndCreateUser"
"Create with null address should set Address to null.","1","Create_WithNullAddress_ShouldBeNull","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","WasteReportExtendedTests","xUnit","WastePlatform.Tests.Domain.WasteReportExtendedTests","Create_WithNullAddress_ShouldBeNull"
"","2202","#3 Unauthenticated access to complaint page redirects to login (Error Guessing) Frontend Guard Control","E2E Tests","2026-06-14","passed","2026-06-14","","E2E","",""
"TC-TASK-004: CompleteTask with non-existent task ID returns 404 Not Found.","5","CompleteTask_WhenTaskNotFound_ShouldReturnNotFound","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","CollectorTaskControllerExtendedTests","xUnit","WastePlatform.Tests.Controllers.CollectorTaskControllerExtendedTests","CompleteTask_WhenTaskNotFound_ShouldReturnNotFound"
"TC-TASK-004: Collector completes task with weight and notes — reward points created and SignalR broadcasts to all and user.","148","CompleteTask_WithRewardRule_ShouldCollectTaskCreateRewardAndBroadcast","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","CollectorTaskControllerTests","xUnit","WastePlatform.Tests.Controllers.CollectorTaskControllerTests","CompleteTask_WithRewardRule_ShouldCollectTaskCreateRewardAndBroadcast"
"Dashboard user stats.","40","GET User Stats","API Tests (Postman)","2026-06-14","failed","2026-06-14","","Postman","",""
"Marks a notification as read and persists the change when it exists.","5","MarkAsRead_WhenNotificationExists_ShouldReturnOkAndSaveChanges","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","NotificationControllerTests","xUnit","WastePlatform.Tests.Controllers.NotificationControllerTests","MarkAsRead_WhenNotificationExists_ShouldReturnOkAndSaveChanges"
